Mode	X(mm)	Y(mm)	Z(mm)	Pmod	Vel/Time
1	0.000000	0.000000	0	0	0
0	5.727608	7.4	0	0.4295387354056214	3.0	0.8401460737155
0	5.669873	7.5	0	0.4295387354056214	3.0	0.8401460737155
0	4.330127	7.5	0	0.4295387354056214	3.0	0.8401460737155
0	4.387862	7.6	0	0.4295387354056214	3.0	0.8401460737155
0	5.612138	7.6	0	0.4134322234013631	3.0	0.781385616259
0	5.554403	7.7	0	0.4134322234013631	3.0	0.781385616259
0	4.445597	7.7	0	0.3979036885581455	3.0	0.7622957884025
0	4.503332	7.8	0	0.3979036885581455	3.0	0.7622957884025
0	5.496668	7.8	0	0.3968159462384336	3.0	0.7106802190545001
0	5.438933	7.9	0	0.3968159462384336	3.0	0.7106802190545001
0	4.561067	7.9	0	0.3625282708167526	3.0	0.6691627338285
0	4.618802	8.0	0	0.3625282708167526	3.0	0.6691627338285
0	5.381198	8.0	0	0.3471481870507769	3.0	0.4
0	5.323463	8.1	0	0.3471481870507769	3.0	0.4
0	4.676537	8.1	0	0.2328782023633726	3.0	0.4
0	4.734272	8.2	0	0.2328782023633726	3.0	0.4
0	5.265728	8.2	0	0.553922561124605	3.0	0.4
0	5.207993	8.3	0	0.553922561124605	3.0	0.4
0	4.792007	8.3	0	0.1726496888937564	3.0	0.4
0	4.849742	8.4	0	0.1726496888937564	3.0	0.4
0	5.150258	8.4	0	0.05	3.0	0.40092341175684126
0	5.092523	8.5	0	0.05	3.0	0.40092341175684126
0	4.907477	8.5	0	0.05	3.0	0.41670277265598255
0	4.965212	8.6	0	0.05	3.0	0.41670277265598255
0	5.034788	8.6	0	0.05	3.0	0.4578565977678519
